ItemIndex,ItemGroup,Name,ItemType,MediumGroup,LowGroup,Class,Job,Gender,IsPeriod,IsAutoActive,Limite,FunctionIndex,LevelLimite,SortIndex,CanDelete,UI_Category,Unlock
241400102,2414001,Chic Leather Skinny,2,4,1,4,2,2,1,1,10080,0,0,259907800,1,7,0
241400103,2414001,Chic Leather Skinny,2,4,1,4,2,2,1,1,21600,0,0,259907800,1,7,0
241400104,2414001,Chic Leather Skinny,2,4,1,4,2,2,1,1,43200,0,0,259907800,1,7,0
241400105,2414001,Chic Leather Skinny,2,4,1,4,2,2,1,1,72000,0,0,259907800,1,7,0
241400106,2414001,Chic Leather Skinny,2,4,1,4,2,2,1,1,129600,0,0,259907800,1,7,0
241400201,2414002,Maya's Skirt,2,4,1,4,2,2,1,1,1440,0,0,259907800,1,7,0
241400202,2414002,Maya's Skirt,2,4,1,4,2,2,1,1,10080,0,0,259907800,1,7,0
241400203,2414002,Maya's Skirt,2,4,1,4,2,2,1,1,21600,0,0,259907800,1,7,0
241400204,2414002,Maya's Skirt,2,4,1,4,2,2,1,1,43200,0,0,259907800,1,7,0
241400205,2414002,Maya's Skirt,2,4,1,4,2,2,1,1,72000,0,0,259907800,1,7,0
241400301,2414003,Jungle Tactics Pants,2,4,1,4,2,2,1,1,1440,0,0,259907800,1,7,0
241400302,2414003,Jungle Tactics Pants,2,4,1,4,2,2,1,1,10080,0,0,259907800,1,7,0
241400303,2414003,Jungle Tactics Pants,2,4,1,4,2,2,1,1,21600,0,0,259907800,1,7,0
241400304,2414003,Jungle Tactics Pants,2,4,1,4,2,2,1,1,43200,0,0,259907800,1,7,0
241400305,2414003,Jungle Tactics Pants,2,4,1,4,2,2,1,1,72000,0,0,259907800,1,7,0
241400306,2414003,Jungle Tactics Pants,2,4,1,4,2,2,1,1,129600,0,0,259907800,1,7,0
241400501,2414005,Bikini Bottom,2,4,1,4,2,2,1,0,1440,0,0,259907800,0,7,0
241400502,2414005,Bikini Bottom,2,4,1,4,2,2,1,0,10080,0,0,259907800,0,7,0
241400503,2414005,Bikini Bottom,2,4,1,4,2,2,1,0,21600,0,0,259907800,0,7,0
241400504,2414005,Bikini Bottom,2,4,1,4,2,2,1,0,43200,0,0,259907800,0,7,0
241400505,2414005,Bikini Bottom,2,4,1,4,2,2,1,0,72000,0,0,259907800,0,7,0
241400506,2414005,Bikini Bottom,2,4,1,4,2,2,1,0,129600,0,0,259907800,0,7,0
241400701,2414007,Gangster_Nurse Leg,2,4,1,4,2,2,1,0,1440,0,0,259907800,0,7,0
241400702,2414007,Gangster_Nurse Leg,2,4,1,4,2,2,1,0,10080,0,0,259907800,0,7,0
241400703,2414007,Gangster_Nurse Leg,2,4,1,4,2,2,1,0,21600,0,0,259907800,0,7,0
241400704,2414007,Gangster_Nurse Leg,2,4,1,4,2,2,1,0,43200,0,0,259907800,0,7,0
241400705,2414007,Gangster_Nurse Leg,2,4,1,4,2,2,1,0,72000,0,0,259907800,0,7,0
241400706,2414007,Gangster_Nurse Leg,2,4,1,4,2,2,1,0,129600,0,0,259907800,0,7,0
241409901,2414099,Jessica Default Leg,2,4,1,4,2,2,1,1,1440,0,0,259907800,1,7,0
251100101,2511001,80s Jumbo,2,5,1,1,1,1,1,1,1440,0,0,235507100,1,9,0
251100102,2511001,80s Jumbo,2,5,1,1,1,1,1,1,10080,0,0,235507100,1,9,0
251100103,2511001,80s Jumbo,2,5,1,1,1,1,1,1,21600,0,0,235507100,1,9,0
251100104,2511001,80s Jumbo,2,5,1,1,1,1,1,1,43200,0,0,235507100,1,9,0
251100105,2511001,80s Jumbo,2,5,1,1,1,1,1,1,72000,0,0,235507100,1,9,0
251100106,2511001,80s Jumbo,2,5,1,1,1,1,1,1,129600,0,0,235507100,1,9,0
251100201,2511002,UV_Muzie Eye,2,5,1,1,1,1,1,1,60,0,0,235907500,1,9,0
251100301,2511003,Sport Sunglasses(Achieve),2,5,1,1,1,1,1,1,1440,3014004,0,235106700,1,9,1
251100302,2511003,Sport Sunglasses(Achieve),2,5,1,1,1,1,1,1,10080,3014004,0,235106700,1,9,1
251100303,2511003,Sport Sunglasses(Achieve),2,5,1,1,1,1,1,1,21600,3014004,0,235106700,1,9,1
251100304,2511003,Sport Sunglasses(Achieve),2,5,1,1,1,1,1,1,43200,3014004,0,235106700,1,9,1
251100305,2511003,Sport Sunglasses(Achieve),2,5,1,1,1,1,1,1,72000,3014004,0,235106700,1,9,1
251100306,2511003,Sport Sunglasses(Achieve),2,5,1,1,1,1,1,1,129600,3014004,0,235106700,1,9,1
251100401,2511004,Bodyguard(Achieve),2,5,1,1,1,1,1,1,1440,3014004,0,235106700,1,9,1
251100402,2511004,Bodyguard(Achieve),2,5,1,1,1,1,1,1,10080,3014004,0,235106700,1,9,1
251100403,2511004,Bodyguard(Achieve),2,5,1,1,1,1,1,1,21600,3014004,0,235106700,1,9,1
251100404,2511004,Bodyguard(Achieve),2,5,1,1,1,1,1,1,43200,3014004,0,235106700,1,9,1
251100405,2511004,Bodyguard(Achieve),2,5,1,1,1,1,1,1,72000,3014004,0,235106700,1,9,1
251100406,2511004,Bodyguard(Achieve),2,5,1,1,1,1,1,1,129600,3014004,0,235106700,1,9,1
251199801,2511998,S_HpView,2,5,1,1,1,1,1,1,1440,3026001,0,235507100,1,9,0
251199901,2511999,S_GrenadeView,2,5,1,1,1,1,1,1,1440,3024001,0,235507100,1,9,0
251200701,2512007,SWAT_Nurse Eye,2,5,1,2,1,2,1,0,1440,0,0,235507100,0,9,0
251200702,2512007,SWAT_Nurse Eye,2,5,1,2,1,2,1,0,10080,0,0,235507100,0,9,0
251200703,2512007,SWAT_Nurse Eye,2,5,1,2,1,2,1,0,21600,0,0,235507100,0,9,0
251200704,2512007,SWAT_Nurse Eye,2,5,1,2,1,2,1,0,43200,0,0,235507100,0,9,0
251200705,2512007,SWAT_Nurse Eye,2,5,1,2,1,2,1,0,72000,0,0,235507100,0,9,0
251200706,2512007,SWAT_Nurse Eye,2,5,1,2,1,2,1,0,129600,0,0,235507100,0,9,0
251300101,2513001,Dragonfly,2,5,1,3,2,1,1,1,1440,0,0,239507100,1,9,0
251300102,2513001,Dragonfly,2,5,1,3,2,1,1,1,10080,0,0,239507100,1,9,0
251300103,2513001,Dragonfly,2,5,1,3,2,1,1,1,21600,0,0,239507100,1,9,0
251300104,2513001,Dragonfly,2,5,1,3,2,1,1,1,43200,0,0,239507100,1,9,0
251300105,2513001,Dragonfly,2,5,1,3,2,1,1,1,72000,0,0,239507100,1,9,0
251300106,2513001,Dragonfly,2,5,1,3,2,1,1,1,129600,0,0,239507100,1,9,0
251300201,2513002,Ray Ban,2,5,1,3,2,1,1,1,1440,0,0,239907500,1,9,0
251300202,2513002,Ray Ban,2,5,1,3,2,1,1,1,10080,0,0,239907500,1,9,0
251300203,2513002,Ray Ban,2,5,1,3,2,1,1,1,21600,0,0,239907500,1,9,0
251300204,2513002,Ray Ban,2,5,1,3,2,1,1,1,43200,0,0,239907500,1,9,0
251300205,2513002,Ray Ban,2,5,1,3,2,1,1,1,72000,0,0,239907500,1,9,0
251300206,2513002,Ray Ban,2,5,1,3,2,1,1,1,129600,0,0,239907500,1,9,0
251300301,2513003,Fashion Glasses-A(Achieve),2,5,1,3,2,1,1,1,1440,3014004,0,239106700,1,9,1
251300302,2513003,Fashion Glasses-A(Achieve),2,5,1,3,2,1,1,1,10080,3014004,0,239106700,1,9,1
251300303,2513003,Fashion Glasses-A(Achieve),2,5,1,3,2,1,1,1,21600,3014004,0,239106700,1,9,1
251300304,2513003,Fashion Glasses-A(Achieve),2,5,1,3,2,1,1,1,43200,3014004,0,239106700,1,9,1
251300305,2513003,Fashion Glasses-A(Achieve),2,5,1,3,2,1,1,1,72000,3014004,0,239106700,1,9,1
251300306,2513003,Fashion Glasses-A(Achieve),2,5,1,3,2,1,1,1,129600,3014004,0,239106700,1,9,1
251300401,2513004,Fashion Glasses-B(Achieve),2,5,1,3,2,1,1,1,1440,3014004,0,239106700,1,9,1
251300402,2513004,Fashion Glasses-B(Achieve),2,5,1,3,2,1,1,1,10080,3014004,0,239106700,1,9,1
251300403,2513004,Fashion Glasses-B(Achieve),2,5,1,3,2,1,1,1,21600,3014004,0,239106700,1,9,1
251300404,2513004,Fashion Glasses-B(Achieve),2,5,1,3,2,1,1,1,43200,3014004,0,239106700,1,9,1
251300405,2513004,Fashion Glasses-B(Achieve),2,5,1,3,2,1,1,1,72000,3014004,0,239106700,1,9,1
251300406,2513004,Fashion Glasses-B(Achieve),2,5,1,3,2,1,1,1,129600,3014004,0,239106700,1,9,1
251300501,2513005,Fashion Glasses-C(Achieve),2,5,1,3,2,1,1,1,1440,3014004,0,239106700,1,9,1
251300502,2513005,Fashion Glasses-C(Achieve),2,5,1,3,2,1,1,1,10080,3014004,0,239106700,1,9,1
251300503,2513005,Fashion Glasses-C(Achieve),2,5,1,3,2,1,1,1,21600,3014004,0,239106700,1,9,1
251300504,2513005,Fashion Glasses-C(Achieve),2,5,1,3,2,1,1,1,43200,3014004,0,239106700,1,9,1
251300505,2513005,Fashion Glasses-C(Achieve),2,5,1,3,2,1,1,1,72000,3014004,0,239106700,1,9,1
251300506,2513005,Fashion Glasses-C(Achieve),2,5,1,3,2,1,1,1,129600,3014004,0,239106700,1,9,1
251300601,2513006,Fashion Glasses-D(Achieve),2,5,1,3,2,1,1,1,1440,3014004,0,239106700,1,9,1
251300602,2513006,Fashion Glasses-D(Achieve),2,5,1,3,2,1,1,1,10080,3014004,0,239106700,1,9,1
251300603,2513006,Fashion Glasses-D(Achieve),2,5,1,3,2,1,1,1,21600,3014004,0,239106700,1,9,1
251300604,2513006,Fashion Glasses-D(Achieve),2,5,1,3,2,1,1,1,43200,3014004,0,239106700,1,9,1
251300605,2513006,Fashion Glasses-D(Achieve),2,5,1,3,2,1,1,1,72000,3014004,0,239106700,1,9,1
251300606,2513006,Fashion Glasses-D(Achieve),2,5,1,3,2,1,1,1,129600,3014004,0,239106700,1,9,1
251300701,2513007,Ski Goggle,2,5,1,3,2,1,1,0,1440,3014011,0,239907500,0,9,0
251300702,2513007,Ski Goggle,2,5,1,3,2,1,1,0,10080,3014011,0,239907500,0,9,0
251300703,2513007,Ski Goggle,2,5,1,3,2,1,1,0,21600,3014011,0,239907500,0,9,0
251300704,2513007,Ski Goggle,2,5,1,3,2,1,1,0,43200,3014011,0,239907500,0,9,0
251300705,2513007,Ski Goggle,2,5,1,3,2,1,1,0,72000,3014011,0,239907500,0,9,0
251300706,2513007,Ski Goggle,2,5,1,3,2,1,1,0,129600,3014011,0,239907500,0,9,0
251300801,2513008,Board Goggle,2,5,1,3,2,1,1,0,1440,3014011,0,239907500,0,9,0
251300802,2513008,Board Goggle,2,5,1,3,2,1,1,0,10080,3014011,0,239907500,0,9,0
251300803,2513008,Board Goggle,2,5,1,3,2,1,1,0,21600,3014011,0,239907500,0,9,0
251300804,2513008,Board Goggle,2,5,1,3,2,1,1,0,43200,3014011,0,239907500,0,9,0
251300805,2513008,Board Goggle,2,5,1,3,2,1,1,0,72000,3014011,0,239907500,0,9,0
251300806,2513008,Board Goggle,2,5,1,3,2,1,1,0,129600,3014011,0,239907500,0,9,0
251300901,2513009,Star Shades,2,5,1,3,2,1,1,0,1440,0,0,239907500,0,9,0
251300902,2513009,Star Shades,2,5,1,3,2,1,1,0,10080,0,0,239907500,0,9,0
251300903,2513009,Star Shades,2,5,1,3,2,1,1,0,21600,0,0,239907500,0,9,0
251300904,2513009,Star Shades,2,5,1,3,2,1,1,0,43200,0,0,239907500,0,9,0
251300905,2513009,Star Shades,2,5,1,3,2,1,1,0,72000,0,0,239907500,0,9,0
251300906,2513009,Star Shades,2,5,1,3,2,1,1,0,129600,0,0,239907500,0,9,0
251303501,2513035,Eyepatch,2,5,1,3,2,1,1,0,1440,0,0,239907500,0,9,0
251303502,2513035,Eyepatch,2,5,1,3,2,1,1,0,10080,0,0,239907500,0,9,0
251303503,2513035,Eyepatch,2,5,1,3,2,1,1,0,21600,0,0,239907500,0,9,0
251303504,2513035,Eyepatch,2,5,1,3,2,1,1,0,43200,0,0,239907500,0,9,0
251303505,2513035,Eyepatch,2,5,1,3,2,1,1,0,72000,0,0,239907500,0,9,0
251303506,2513035,Eyepatch,2,5,1,3,2,1,1,0,129600,0,0,239907500,0,9,0
251399801,2513998,G_HpView,2,5,1,3,2,1,1,1,1440,3026001,0,239507100,1,9,0
251399901,2513999,G_GrenadeView,2,5,1,3,2,1,1,1,1440,3024001,0,239507100,1,9,0
252100101,2521001,PG S-01,2,5,2,1,1,1,1,1,1440,0,0,235507100,1,9,0
252100102,2521001,PG S-01,2,5,2,1,1,1,1,1,10080,0,0,235507100,1,9,0
252100103,2521001,PG S-01,2,5,2,1,1,1,1,1,21600,0,0,235507100,1,9,0
252100104,2521001,PG S-01,2,5,2,1,1,1,1,1,43200,0,0,235507100,1,9,0
252100105,2521001,PG S-01,2,5,2,1,1,1,1,1,72000,0,0,235507100,1,9,0
252100106,2521001,PG S-01,2,5,2,1,1,1,1,1,129600,0,0,235507100,1,9,0
252100201,2521002,PG S-02,2,5,2,1,1,1,1,1,1440,0,0,235507100,1,9,0
252100202,2521002,PG S-02,2,5,2,1,1,1,1,1,10080,0,0,235507100,1,9,0
252100203,2521002,PG S-02,2,5,2,1,1,1,1,1,21600,0,0,235507100,1,9,0
252100204,2521002,PG S-02,2,5,2,1,1,1,1,1,43200,0,0,235507100,1,9,0
252100205,2521002,PG S-02,2,5,2,1,1,1,1,1,72000,0,0,235507100,1,9,0
252100206,2521002,PG S-02,2,5,2,1,1,1,1,1,129600,0,0,235507100,1,9,0
252100301,2521003,Indicator_S01,2,5,2,1,1,1,1,0,1440,3024001,0,235907500,0,9,0
252100302,2521003,Indicator_S01,2,5,2,1,1,1,1,0,10080,3024001,0,235907500,0,9,0
252100303,2521003,Indicator_S01,2,5,2,1,1,1,1,0,21600,3024001,0,235907500,0,9,0
252100304,2521003,Indicator_S01,2,5,2,1,1,1,1,0,43200,3024001,0,235907500,0,9,0
252100305,2521003,Indicator_S01,2,5,2,1,1,1,1,0,72000,3024001,0,235907500,0,9,0
252100306,2521003,Indicator_S01,2,5,2,1,1,1,1,0,129600,3024001,0,235907500,0,9,0
252300101,2523001,Razor,2,5,2,3,2,1,1,1,1440,0,0,239507100,1,9,0
252300102,2523001,Razor,2,5,2,3,2,1,1,1,10080,0,0,239507100,1,9,0
252300103,2523001,Razor,2,5,2,3,2,1,1,1,21600,0,0,239507100,1,9,0
252300104,2523001,Razor,2,5,2,3,2,1,1,1,43200,0,0,239507100,1,9,0
252300105,2523001,Razor,2,5,2,3,2,1,1,1,72000,0,0,239507100,1,9,0
252300106,2523001,Razor,2,5,2,3,2,1,1,1,129600,0,0,239507100,1,9,0
252300201,2523002,Indicator_G01,2,5,2,3,2,1,1,0,1440,3024001,0,239907500,0,9,0
252300202,2523002,Indicator_G01,2,5,2,3,2,1,1,0,10080,3024001,0,239907500,0,9,0
252300203,2523002,Indicator_G01,2,5,2,3,2,1,1,0,21600,3024001,0,239907500,0,9,0
252300204,2523002,Indicator_G01,2,5,2,3,2,1,1,0,43200,3024001,0,239907500,0,9,0
252300205,2523002,Indicator_G01,2,5,2,3,2,1,1,0,72000,3024001,0,239907500,0,9,0
252300206,2523002,Indicator_G01,2,5,2,3,2,1,1,0,129600,3024001,0,239907500,0,9,0
261100101,2611001,Invader,2,6,1,1,1,1,1,0,1440,3014012,0,235907400,0,9,0
261100102,2611001,Invader,2,6,1,1,1,1,1,0,10080,3014012,0,235907400,0,9,0
261100103,2611001,Invader,2,6,1,1,1,1,1,0,21600,3014012,0,235907400,0,9,0
261100104,2611001,Invader,2,6,1,1,1,1,1,0,43200,3014012,0,235907400,0,9,0
261100105,2611001,Invader,2,6,1,1,1,1,1,0,72000,3014012,0,235907400,0,9,0
261100106,2611001,Invader,2,6,1,1,1,1,1,0,129600,3014012,0,235907400,0,9,0
261100201,2611002,Turtleneck,2,6,1,1,1,1,1,1,1440,0,0,235507000,1,9,0
261100202,2611002,Turtleneck,2,6,1,1,1,1,1,1,10080,0,0,235507000,1,9,0
261100203,2611002,Turtleneck,2,6,1,1,1,1,1,1,21600,0,0,235507000,1,9,0
261100204,2611002,Turtleneck,2,6,1,1,1,1,1,1,43200,0,0,235507000,1,9,0
261100205,2611002,Turtleneck,2,6,1,1,1,1,1,1,72000,0,0,235507000,1,9,0
261100206,2611002,Turtleneck,2,6,1,1,1,1,1,1,129600,0,0,235507000,1,9,0
261100301,2611003,Jin's Invader,2,6,1,1,1,1,1,1,60,0,0,235907400,1,9,0
261300101,2613001,Kisses,2,6,1,3,2,1,1,1,1440,0,0,239507000,1,9,0
261300102,2613001,Kisses,2,6,1,3,2,1,1,1,10080,0,0,239507000,1,9,0
261300103,2613001,Kisses,2,6,1,3,2,1,1,1,21600,0,0,239507000,1,9,0
261300104,2613001,Kisses,2,6,1,3,2,1,1,1,43200,0,0,239507000,1,9,0
261300105,2613001,Kisses,2,6,1,3,2,1,1,1,72000,0,0,239507000,1,9,0
261300106,2613001,Kisses,2,6,1,3,2,1,1,1,129600,0,0,239507000,1,9,0
261300201,2613002,Rose Knight,2,6,1,3,2,1,1,1,1440,0,0,239507000,1,9,0
261300202,2613002,Rose Knight,2,6,1,3,2,1,1,1,10080,0,0,239507000,1,9,0
261300203,2613002,Rose Knight,2,6,1,3,2,1,1,1,21600,0,0,239507000,1,9,0
261300204,2613002,Rose Knight,2,6,1,3,2,1,1,1,43200,0,0,239507000,1,9,0
261300205,2613002,Rose Knight,2,6,1,3,2,1,1,1,72000,0,0,239507000,1,9,0
261300206,2613002,Rose Knight,2,6,1,3,2,1,1,1,129600,0,0,239507000,1,9,0
261300301,2613003,Skull Mask,2,6,1,3,2,1,1,0,1440,3014012,0,239907400,0,9,0
261300302,2613003,Skull Mask,2,6,1,3,2,1,1,0,10080,3014012,0,239907400,0,9,0
261300303,2613003,Skull Mask,2,6,1,3,2,1,1,0,21600,3014012,0,239907400,0,9,0
261300304,2613003,Skull Mask,2,6,1,3,2,1,1,0,43200,3014012,0,239907400,0,9,0
261300305,2613003,Skull Mask,2,6,1,3,2,1,1,0,72000,3014012,0,239907400,0,9,0
261300306,2613003,Skull Mask,2,6,1,3,2,1,1,0,129600,3014012,0,239907400,0,9,0
261300401,2613004,White Beard,2,6,1,3,2,1,1,1,1440,0,0,239907400,1,9,0
261300406,2613004,White Beard,2,6,1,3,2,1,1,1,129600,0,0,239907400,1,9,0
261400701,2614007,Gangster_Nurse Mask,2,6,1,4,2,2,1,0,1440,0,0,239507000,0,9,0
261400702,2614007,Gangster_Nurse Mask,2,6,1,4,2,2,1,0,10080,0,0,239507000,0,9,0
261400703,2614007,Gangster_Nurse Mask,2,6,1,4,2,2,1,0,21600,0,0,239507000,0,9,0
261400704,2614007,Gangster_Nurse Mask,2,6,1,4,2,2,1,0,43200,0,0,239507000,0,9,0
261400705,2614007,Gangster_Nurse Mask,2,6,1,4,2,2,1,0,72000,0,0,239507000,0,9,0
261400706,2614007,Gangster_Nurse Mask,2,6,1,4,2,2,1,0,129600,0,0,239507000,0,9,0
262100101,2621001,GM T-9,2,6,2,1,1,1,1,1,1440,0,0,235907300,1,9,0
262100102,2621001,GM T-9,2,6,2,1,1,1,1,1,10080,0,0,235907300,1,9,0
262100103,2621001,GM T-9,2,6,2,1,1,1,1,1,21600,0,0,235907300,1,9,0
262100104,2621001,GM T-9,2,6,2,1,1,1,1,1,43200,0,0,235907300,1,9,0
262100105,2621001,GM T-9,2,6,2,1,1,1,1,1,72000,0,0,235907300,1,9,0
262100106,2621001,GM T-9,2,6,2,1,1,1,1,1,129600,0,0,235907300,1,9,0
262100201,2621002,BL-03,2,6,2,1,1,1,1,1,1440,0,0,235907300,1,9,0
262100202,2621002,BL-03,2,6,2,1,1,1,1,1,10080,0,0,235907300,1,9,0
262100203,2621002,BL-03,2,6,2,1,1,1,1,1,21600,0,0,235907300,1,9,0
262100204,2621002,BL-03,2,6,2,1,1,1,1,1,43200,0,0,235907300,1,9,0
262100205,2621002,BL-03,2,6,2,1,1,1,1,1,72000,0,0,235907300,1,9,0
262100206,2621002,BL-03,2,6,2,1,1,1,1,1,129600,0,0,235907300,1,9,0
262100301,2621003,Troll Face_SWAT,2,6,2,1,1,1,1,0,1440,3014013,0,235907300,0,9,0
262100302,2621003,Troll Face_SWAT,2,6,2,1,1,1,1,0,10080,3014013,0,235907300,0,9,0
262100303,2621003,Troll Face_SWAT,2,6,2,1,1,1,1,0,21600,3014013,0,235907300,0,9,0
262100304,2621003,Troll Face_SWAT,2,6,2,1,1,1,1,0,43200,3014013,0,235907300,0,9,0
262100305,2621003,Troll Face_SWAT,2,6,2,1,1,1,1,0,72000,3014013,0,235907300,0,9,0
262100306,2621003,Troll Face_SWAT,2,6,2,1,1,1,1,0,129600,3014013,0,235907300,0,9,0
262199901,2621999,S_GasMask,2,6,2,1,1,1,1,1,1440,3020001,0,235506900,1,9,0
262199906,2621999,S_GasMask,2,6,2,1,1,1,1,1,129600,3020001,0,235506900,1,9,0
262300101,2623001,Soul Eater,2,6,2,3,2,1,1,1,1440,0,0,239907300,1,9,0
262300102,2623001,Soul Eater,2,6,2,3,2,1,1,1,10080,0,0,239907300,1,9,0
262300103,2623001,Soul Eater,2,6,2,3,2,1,1,1,21600,0,0,239907300,1,9,0
262300104,2623001,Soul Eater,2,6,2,3,2,1,1,1,43200,0,0,239907300,1,9,0
262300105,2623001,Soul Eater,2,6,2,3,2,1,1,1,72000,0,0,239907300,1,9,0
262300106,2623001,Soul Eater,2,6,2,3,2,1,1,1,129600,0,0,239907300,1,9,0
262300201,2623002,Mirror Mask,2,6,2,3,2,1,1,1,1440,0,0,239907300,1,9,0
262300202,2623002,Mirror Mask,2,6,2,3,2,1,1,1,10080,0,0,239907300,1,9,0
262300203,2623002,Mirror Mask,2,6,2,3,2,1,1,1,21600,0,0,239907300,1,9,0
262300204,2623002,Mirror Mask,2,6,2,3,2,1,1,1,43200,0,0,239907300,1,9,0
262300205,2623002,Mirror Mask,2,6,2,3,2,1,1,1,72000,0,0,239907300,1,9,0
262300206,2623002,Mirror Mask,2,6,2,3,2,1,1,1,129600,0,0,239907300,1,9,0
262300301,2623003,Bloody Jason,2,6,2,3,2,1,1,1,1440,0,0,239907300,1,9,0
262300302,2623003,Bloody Jason,2,6,2,3,2,1,1,1,10080,0,0,239907300,1,9,0
262300303,2623003,Bloody Jason,2,6,2,3,2,1,1,1,21600,0,0,239907300,1,9,0
262300304,2623003,Bloody Jason,2,6,2,3,2,1,1,1,43200,0,0,239907300,1,9,0
262300305,2623003,Bloody Jason,2,6,2,3,2,1,1,1,72000,0,0,239907300,1,9,0
262300306,2623003,Bloody Jason,2,6,2,3,2,1,1,1,129600,0,0,239907300,1,9,0
262300401,2623004,Mad's Mask,2,6,2,3,2,1,1,1,60,0,0,239907300,1,9,0
262300501,2623005,Troll Face_Gangster,2,6,2,3,2,1,1,0,1440,3014013,0,239907300,0,9,0
262300502,2623005,Troll Face_Gangster,2,6,2,3,2,1,1,0,10080,3014013,0,239907300,0,9,0
262300503,2623005,Troll Face_Gangster,2,6,2,3,2,1,1,0,21600,3014013,0,239907300,0,9,0
262300504,2623005,Troll Face_Gangster,2,6,2,3,2,1,1,0,43200,3014013,0,239907300,0,9,0
262300505,2623005,Troll Face_Gangster,2,6,2,3,2,1,1,0,72000,3014013,0,239907300,0,9,0
262300506,2623005,Troll Face_Gangster,2,6,2,3,2,1,1,0,129600,3014013,0,239907300,0,9,0
262399901,2623999,G_GasMask,2,6,2,3,2,1,1,1,1440,3020001,0,239506900,1,9,0
263100101,2631001,Pumpkin Head_SWAT,2,6,3,1,1,1,1,0,1440,3014014,0,235907200,0,9,0
263100102,2631001,Pumpkin Head_SWAT,2,6,3,1,1,1,1,0,10080,3014014,0,235907200,0,9,0
263100103,2631001,Pumpkin Head_SWAT,2,6,3,1,1,1,1,0,21600,3014014,0,235907200,0,9,0
263100104,2631001,Pumpkin Head_SWAT,2,6,3,1,1,1,1,0,43200,3014014,0,235907200,0,9,0
263100105,2631001,Pumpkin Head_SWAT,2,6,3,1,1,1,1,0,72000,3014014,0,235907200,0,9,0
263100106,2631001,Pumpkin Head_SWAT,2,6,3,1,1,1,1,0,129600,3014014,0,235907200,0,9,0
263100201,2631002,Infiltrator,2,6,3,1,1,1,1,1,1440,0,0,235907200,1,9,0
263100202,2631002,Infiltrator,2,6,3,1,1,1,1,1,10080,0,0,235907200,1,9,0
263100203,2631002,Infiltrator,2,6,3,1,1,1,1,1,21600,0,0,235907200,1,9,0
263100204,2631002,Infiltrator,2,6,3,1,1,1,1,1,43200,0,0,235907200,1,9,0
263100205,2631002,Infiltrator,2,6,3,1,1,1,1,1,72000,0,0,235907200,1,9,0
263100206,2631002,Infiltrator,2,6,3,1,1,1,1,1,129600,0,0,235907200,1,9,0
263100301,2631003,Demon Mask_SWAT,2,6,3,1,1,1,1,0,1440,3014014,0,235907200,0,9,0
263100302,2631003,Demon Mask_SWAT,2,6,3,1,1,1,1,0,10080,3014014,0,235907200,0,9,0
263100303,2631003,Demon Mask_SWAT,2,6,3,1,1,1,1,0,21600,3014014,0,235907200,0,9,0
263100304,2631003,Demon Mask_SWAT,2,6,3,1,1,1,1,0,43200,3014014,0,235907200,0,9,0
263100305,2631003,Demon Mask_SWAT,2,6,3,1,1,1,1,0,72000,3014014,0,235907200,0,9,0
263100306,2631003,Demon Mask_SWAT,2,6,3,1,1,1,1,0,129600,3014014,0,235907200,0,9,0
263100401,2631004,AG-D39,2,6,3,1,1,1,1,1,1440,0,0,235907200,1,9,0
263100402,2631004,AG-D39,2,6,3,1,1,1,1,1,10080,0,0,235907200,1,9,0
263100403,2631004,AG-D39,2,6,3,1,1,1,1,1,21600,0,0,235907200,1,9,0
263100404,2631004,AG-D39,2,6,3,1,1,1,1,1,43200,0,0,235907200,1,9,0
263100405,2631004,AG-D39,2,6,3,1,1,1,1,1,72000,0,0,235907200,1,9,0
263100406,2631004,AG-D39,2,6,3,1,1,1,1,1,129600,0,0,235907200,1,9,0
263100501,2631005,Bike Helmet,2,6,3,1,1,1,1,0,1440,3014014,0,235907200,0,9,0
263100502,2631005,Bike Helmet,2,6,3,1,1,1,1,0,10080,3014014,0,235907200,0,9,0
263100503,2631005,Bike Helmet,2,6,3,1,1,1,1,0,21600,3014014,0,235907200,0,9,0
263100504,2631005,Bike Helmet,2,6,3,1,1,1,1,0,43200,3014014,0,235907200,0,9,0
263100505,2631005,Bike Helmet,2,6,3,1,1,1,1,0,72000,3014014,0,235907200,0,9,0
263100506,2631005,Bike Helmet,2,6,3,1,1,1,1,0,129600,3014014,0,235907200,0,9,0
263100601,2631006,RiotGear Helmet,2,6,3,1,1,1,1,0,1440,3014014,0,235907200,0,9,0
263100602,2631006,RiotGear Helmet,2,6,3,1,1,1,1,0,10080,3014014,0,235907200,0,9,0
263100603,2631006,RiotGear Helmet,2,6,3,1,1,1,1,0,21600,3014014,0,235907200,0,9,0
263100604,2631006,RiotGear Helmet,2,6,3,1,1,1,1,0,43200,3014014,0,235907200,0,9,0
263100605,2631006,RiotGear Helmet,2,6,3,1,1,1,1,0,72000,3014014,0,235907200,0,9,0
263100606,2631006,RiotGear Helmet,2,6,3,1,1,1,1,0,129600,3014014,0,235907200,0,9,0
263100701,2631007,NOCS Helmet,2,6,3,1,1,1,1,0,1440,3014014,0,235907200,0,9,0
263100702,2631007,NOCS Helmet,2,6,3,1,1,1,1,0,10080,3014014,0,235907200,0,9,0
263100703,2631007,NOCS Helmet,2,6,3,1,1,1,1,0,21600,3014014,0,235907200,0,9,0
